,index,tweetUrl,renderedContent,userId,source,media,username,displayname,rawDescription,verified,followersCount,location,protected,profileUrl,eng,stance
39,5779,https://twitter.com/Sumitlal/status/1354012093242986500,"But @BDUTT, he may be the son of a poor farmer! 

BTW @SreenivasanJain has already started the Gymnastics routine. 

#FarmersProtest 
#FarmersProtests twitter.com/BDUTT/status/1…",31384296,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sumitlal,Sumit K Lal,"Friend of Sam Adams and Gentleman Jack! A #Scholastic #PublishedAuthor. RT is not endorsement!
#Retail #Strategy #Author #Management #Cyclist #RightWing",FALSE,417,,FALSE,https://twitter.com/Sumitlal,1,
40,3968,https://twitter.com/im_ipsita/status/1354051366801399808,"The moment u started vandalising public property,threatening life of others,insulting national flag &amp; national monument u lost ur name from Peaceful Farmer Protesters to National Traitors.Violence can never be justified.
#FarmersProtest #Farmers #TractorsVsTraitors #TractorRally",3301439383,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,im_ipsita,lpsita Priyadarshini Rath,"The span of my hips,The stride of my step,The curl of my lips.I am a woman phenomenally. @DrMayaAngelou",FALSE,1039," Bhatli,Bargarh ",FALSE,https://twitter.com/im_ipsita,1,against
41,6923,https://twitter.com/laveesh_sharma/status/1353987724273999873,"A women police officer attacked by #FarmersProtest . See attached link
#TractorsVsTraitors

instagram.com/p/CKgGK_ugXNE/…",3252948433,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,laveesh_sharma,Laveesh Sharma,"International Affairs - @JindalGlobalUni | Political Science - @UnivofDelhi |
On the right side.",FALSE,180,"New Delhi, India",FALSE,https://twitter.com/laveesh_sharma,1,for
42,2397,https://twitter.com/Raja_Sw/status/1354026239929970689,"Discussion about the flag is a distraction.
Focus on the tear gassing, the lathicharging of farmers.
On the barricading on their route.
These are human beings who have spent 2 months in freezing cold.
Can't believe ppl are more concerned about a FLAG!
#FarmersProtest",20945702,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Raja_Sw,"Raja راجہ - awaaz do, hum ek hain","Political.
Humanity & Justice above all.
Nationalism blinds people to atrocities by the State.
Feminist.
Old Hindi songs.
Cricket tragic.",FALSE,3893,,FALSE,https://twitter.com/Raja_Sw,1,for
43,2926,https://twitter.com/abdulsaligan/status/1354075345704656897,"We can’t tolerate blaming the peace protesters after beating the peasants for having power in hand, we must first realize how disgusting the rulers become; The gov that seeks to kill the feeding farmer shines in the dictatorship. #WeStandWithFarmers #Jan26 😭😭 #FarmersProtest 🇮🇳 https://t.co/E2G3d6wdNk",3195355884,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EsqkWLoW4AUiuao?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqkWLoW4AUiuao?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EsqkWLiXMAUJCYC?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqkWLiXMAUJCYC?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EsqkWLiWMAM11DU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqkWLiWMAM11DU?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EsqkWM-XAAQYHQt?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqkWM-XAAQYHQt?format=jpg&name=large', 'type': 'photo'}]",abdulsaligan,Abdulsaligan Md Gani🇮🇳,"I'm photographer,a social thinker,a humanist,a moderator, name of Islamist,but a Tamilian, loves other religions. I'm columnist about refugee & oppressed women.",FALSE,788,,FALSE,https://twitter.com/abdulsaligan,1,for
44,6187,https://twitter.com/iMUBL/status/1354004398129750016,"Today is the Khalistan Day. 

Let’s celebrate the creation of Khalistan. 

#FarmersProtest 
#RSSRepublicDay",547572560,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,iMUBL,Muhammad Ummar Bin Latif 🇵🇰,| Lecturer @UOW_Official | Studied @Official_UAF | Ornamental & Environmental Horticulturist | Sports Turf Expert | Landscape Ecologist | Golf Lover |,FALSE,210,پاکستان,FALSE,https://twitter.com/iMUBL,1,for
45,985,https://twitter.com/kir_chavan/status/1354141264715767808,"#GodiMediaStopMisleading

@republic @Republic_Bharat @TimesNow @aajtak @ZeeNews @News18India @indiatvnews @ABPNews @abpmajhatv @TV9Bharatvarsh @TV9Marathi @zee24taasnews @News18lokmat 

#FarmersProstests #FarmersProtest 

Deep Sidhu is #BJP agent. twitter.com/VipinINC/statu…",113819997,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,kir_chavan,किरण चव्हाण,"स्वतंत्र विचार, नाही कुणाला बांधील.
!!जय शिवराय!!",FALSE,237,India,FALSE,https://twitter.com/kir_chavan,1,
46,6055,https://twitter.com/manveerssihota/status/1353946695424372736,"TW: Police Brutality

Police at Ghazipur border in Delhi are showering peaceful protesters fighting for their right to exist with teargas and beating them with bamboo rods.

This is supposed to be the largest democracy in the world.

#FarmersProtest #TractorParadeOn26Jan https://t.co/S9Tb4gy3Cr",252751942,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1353946660938928134/pu/img/UGdxad85i2APaIIM.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353946660938928134/pu/vid/278x270/rzhZS_1FDdMeRSX8.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1353946660938928134/pu/pl/MZ6eKl8N8A4UhJDT.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353946660938928134/pu/vid/372x360/gL03rDn2VKOH-Usz.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353946660938928134/pu/vid/746x720/jn4s6Vq3iiL8wV8d.mp4?tag=10', 'bitrate': 2176000}], 'duration': 15.0, 'type': 'video'}]",manveerssihota,Manveer Singh,Sikh. Punjabi. Political. Progressive. He/him. Views are my own. RTs≠endorsements. Unceded Coast Salish Territories. ਮੂਰਖੈਨਾਲਿਨਲੁਝੀਐ॥ Bigotry = 🚫,FALSE,4146,,FALSE,https://twitter.com/manveerssihota,1,for
47,1154,https://twitter.com/ndtv/status/1353995528036618240,#FarmersProtest | Protesting farmers now leaving Red Fort after Police intervene. NDTV's Mukesh Singh Sengar reports https://t.co/7s4mgl93qA,37034483,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/amplify_video_thumb/1353995314542198785/img/R80j51CSPBM2gGwo.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1353995314542198785/vid/480x360/WdVd76lo9IwN3aBQ.mp4?tag=13', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1353995314542198785/pl/fQ1-FyIzyMCcqydI.m3u8?tag=13', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1353995314542198785/vid/360x270/iJooveZKN0hpZhKv.mp4?tag=13', 'bitrate': 288000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1353995314542198785/vid/640x480/0XW7o3sE-hGm13jE.mp4?tag=13', 'bitrate': 2176000}], 'duration': 145.243, 'type': 'video'}]",ndtv,NDTV,"Breaking news alerts from India.

Instagram: https://t.co/TDCRCVHlmd
YouTube: https://t.co/ocjlisfywV",TRUE,14916347,India,FALSE,https://twitter.com/ndtv,1,neutral
48,1594,https://twitter.com/RomeshNadir/status/1354075740350738432,The faces wearing masks and hiding behind #ShaheenBaghSham had already chosen another route and reciprocated the gesture for participation and support thtiugh inclusive #FarmersProtest. Recall the nexus a year back and the Camaraderie this time. Same leaders like YoYa &amp; # Media. https://t.co/to6ebcBPhq,602767623,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1354075588059930626/pu/img/BH7ercXYnlD-enZI.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354075588059930626/pu/pl/hPvqzuQ-8W1HLYU6.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354075588059930626/pu/vid/320x320/gX9Gky994kQQgY0k.mp4?tag=10', 'bitrate': 432000}], 'duration': 42.067, 'type': 'video'}]",RomeshNadir,RomeshNadir🇮🇳,"Wandering Soul, Knowledge Seeker. Behind Camera. News Junkie #IndiaFirst, Exiled Cashin, My Shadow My Friend. Followed By Hon. PM @narendramodi Ji",FALSE,12629,India,FALSE,https://twitter.com/RomeshNadir,1,
49,2024,https://twitter.com/Sarojiniranjani/status/1354004123914391552,@subramaniandeva @FareethS Happy Farmers Day🎊🎉🎊 #FarmersProstests #FarmersProtest #RepublicDay #RepublicDay2021 #RepublicDayIndia #TractorsVsTraitors #tractorParade #TractorParadeOn26Jan #RahulGandhiWithFarmers #RahulGandhi #MyLeaderRahulGandhi #HistoricTractorMarch,4863939074,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sarojiniranjani,Sri Ranjani,"Never forget who you are 😊...
விளாதிமிர்☺",FALSE,966,Chennai ,FALSE,https://twitter.com/Sarojiniranjani,1,for
50,2133,https://twitter.com/jockinjazzy15/status/1354021591856902144,@KanganaTeam I like how you are mad about a sikh flag (not khalistani) at the red fort but did not say a single thing when over 100 farmers died. When the govt was digging up holes and using water guns to stop the peaceful protest. Where were you then?  #FarmersProtest,1182803456,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,jockinjazzy15,Jas,Kissan Ekta Zindabad,FALSE,63,,FALSE,https://twitter.com/jockinjazzy15,1,for
51,1081,https://twitter.com/NewsMobileIndia/status/1354006305380306945,"Security personnel resort to lathicharge to push back the protesting farmers, in Nangloi area of Delhi. Tear gas shells also used.

#FarmLaws #RepublicDay
#RedFort 
#FarmersProtest #TractorRally https://t.co/HyP4pSpZmd",2262532860,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1354005040604745728/pu/img/dgPIOz10vzsso4RK.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354005040604745728/pu/vid/1280x720/uoHlsyniMzXYbn6j.mp4?tag=10', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354005040604745728/pu/vid/480x270/IpFiot3bKfYRgt3Z.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354005040604745728/pu/pl/lj5cfh86cypxmOZb.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354005040604745728/pu/vid/640x360/ku4khjH9hwzw1UXP.mp4?tag=10', 'bitrate': 832000}], 'duration': 67.953, 'type': 'video'}]",NewsMobileIndia,NewsMobile,NewsMobile is a fact checked mobile news and content platform and busts fake news. We are a signatory to IFCN code of principles  founded by @isaurabhshukla,TRUE,16588,India,FALSE,https://twitter.com/NewsMobileIndia,1,neutral
52,370,https://twitter.com/dna/status/1354002126075170818,"#FarmersTractorRally: Traffic affected in parts of Delhi, check routes to avoid

#TractorMarchDelhi #tractorParade #FarmersProtest 

#Zeetrafficupdate Please avoid ISBT ring road, Vikas marg, ITO, NH 24, Nizammudin Khatta. 

dnaindia.com/india/report-f…",17710740,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,dna,DNA,"Follow us for news, photos, videos and the latest trends from India and around the world. http://t.co/IZXefx3rSt",TRUE,2229466,India,FALSE,https://twitter.com/dna,1,neutral
53,731,https://twitter.com/parsh_08/status/1354153326401572864,@imVkohli Please join kisan andolan if no food no energy #FarmersProtest,78793800,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,parsh_08,Parshuram Sonurlekar 🏹🚜,#GOAFIRST NGO,FALSE,14,"Goa, India",FALSE,https://twitter.com/parsh_08,1,neutral
54,3127,https://twitter.com/TheDailyPioneer/status/1354022017918410753,"The government on Tuesday ordered shut down of internet services in parts of #Delhi NCR amid protests by #Farmers in the national capital. #FarmersProtest #KisanTractorRally 
dailypioneer.com/2021/top-stori…",470299753,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,TheDailyPioneer,The Pioneer,Twitter account of India's leading independent right-thinking newspaper.,TRUE,25793,,FALSE,https://twitter.com/TheDailyPioneer,1,neutral
55,4674,https://twitter.com/achintaborah/status/1354031919088902145,"Union Home Secretary Ajay Bhalla briefs Home Minister Amit Shah on Delhi situation !

#FarmersProtest @PTI_News",50319102,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,achintaborah,Achinta Borah,"Journalist @PTI_News, covering @HMOIndia, India's Internal Security & Neighbourhood. Tweets are personal, Views are personal. RTs are not endorsements.",FALSE,1630,New Delhi,FALSE,https://twitter.com/achintaborah,1,neutral
56,3638,https://twitter.com/pratidintime/status/1354051557713612800,"#NATIONAL | All Indians Supporting Farmers’ Protest Are Terrorists: Kangana 
#KanganaRanaut #FarmersProtest #Indians #Terrorists #ControversialStatement
pratidintime.com/all-indians-su… @KanganaTeam",438156528,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,pratidintime,Pratidin Time,"is a 24-hour Assamese news channel, and is a media product of Yash TV Entertainment Pvt. Ltd.",FALSE,87168,"Guwahati, India",FALSE,https://twitter.com/pratidintime,1,against
57,1312,https://twitter.com/htTweets/status/1354002444578033664,"#FarmersProtest | Lathi charge at #RedFort as police try to drive farmers out; 1 cop injured

hindustantimes.com/india-news/far… https://t.co/khs7XtNDd7",36327407,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EspiCf3U4AA9EIm?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspiCf3U4AA9EIm?format=jpg&name=large', 'type': 'photo'}]",htTweets,Hindustan Times,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,TRUE,7924037,India,FALSE,https://twitter.com/htTweets,1,neutral
58,6676,https://twitter.com/RealAjayJha/status/1353994244625625088,"I would urge all media houses not to give respect to all these hooligans and anarchist and call them farmars. This is insult of indian farmars. 
They are simply mix of  anarchist and khalistani Terrorist.
#दिल्ली_पुलिस_लठ_बजाओ
#KhalistaniTerrorists
#FarmersProtest
#RepublicDay",226489156,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,RealAjayJha,Ajay Jha,"Nationalist, Proud Indian, Country first. An activist for Social Justice. Pseudo liberals stay away.",FALSE,742,India,FALSE,https://twitter.com/RealAjayJha,1,against
59,82,https://twitter.com/Nobel_62/status/1354192899416731649,"@KanganaTeam Modi is responsible for this.. his ego brings country to this..
News coming out of firing at redfort by police and farmers died.. 

Why he did not repeal the bills 60days ago..
#FarmersProtest https://t.co/Hl5h78z2kp",225982197,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EssPQsCXMAcJkgT?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EssPQsCXMAcJkgT?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EssPQ0XXMAAFar_?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EssPQ0XXMAAFar_?format=jpg&name=large', 'type': 'photo'}]",Nobel_62,Nobel,,FALSE,153,,FALSE,https://twitter.com/Nobel_62,1,for
60,352,https://twitter.com/DriftikharPTI/status/1354187695581495297,@kawalpreetdu @arjunsethi81 Sad situation #Delhi #FarmersProtest #26JanDelhiChalo,983205055,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,DriftikharPTI,Dr.iftikhar,Kashmiri Syed Canada 🇨🇦 Educate yourself more if you have any doubts about Indian military’s atrocities in #Kashmir Free Kashmir,FALSE,2866,Canada,FALSE,https://twitter.com/DriftikharPTI,-1,against
61,6332,https://twitter.com/Blackboy2021/status/1354001272555376642,Shoot this #bastard #FarmersProtest twitter.com/NindaTurtles/s…,82820045,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Blackboy2021,Kamlesh Parmar,Freelancer || Internet Geek || Accountant || #HimachaliChokra,FALSE,3831,"Sundarnagar, India",FALSE,https://twitter.com/Blackboy2021,1,
